Date,Time,Elapsed Seconds,Latitude,Longitude,Particulate Matter-PM10 (ug/m^3),Particulate Matter-PM2.5 (ug/m^3),Particulate Matter-PM1.0 (ug/m^3),Particulate Matter-10 Min. Avg. PM10 (ug/m^3),Particulate Matter-10 Min. Avg. PM2.5 (ug/m^3),Particulate Matter-10 Min. Avg. PM1.0 (ug/m^3),Carbon Dioxide-CO2; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O3; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (degF),Humidity-Humidity (%RH),Light Intensity-Light (lux)
5/18/2021,8:06:02 AM,335,41.96117,-88.12726,24,23,17,26.1,23.4,15.6,392,406.7,317.3,240,73.9,74.7,996.06,68.2,59.1,570.5
5/18/2021,8:06:03 AM,336,41.96117,-88.12726,24,23,17,26.1,23.4,15.6,391,406.6,318.9,864,73.9,74.7,996.06,68.2,59.1,544.2
5/18/2021,8:06:04 AM,337,41.96117,-88.12726,26,24,18,26.1,23.4,15.6,393,406.6,323.2,1776,76,74.7,996.03,68.2,59.1,440.5
5/18/2021,8:06:05 AM,338,41.96117,-88.12726,26,24,18,26.1,23.4,15.6,394,406.6,320.3,-672,76,74.8,996.07,68.2,59.1,469.2
5/18/2021,8:06:06 AM,339,41.96117,-88.12726,27,25,18,26.1,23.4,15.6,390,406.5,322.4,1056,78.1,74.8,996.07,68.2,59.1,569.1
5/18/2021,8:06:07 AM,340,41.96117,-88.12726,27,25,18,26.1,23.4,15.6,390,406.5,320.7,-288,78.1,74.8,996.06,68.2,59.1,580.1
5/18/2021,8:06:08 AM,341,41.96117,-88.12726,27,25,18,26.1,23.4,15.7,389,406.4,322.5,960,78.1,74.8,996.05,68.2,59.1,567.7
5/18/2021,8:06:09 AM,342,41.96117,-88.12726,27,25,18,26.1,23.5,15.7,392,406.4,324.1,864,78.1,74.8,996.01,68.2,59.1,584.1
5/18/2021,8:06:10 AM,343,41.96117,-88.12726,28,26,19,26.2,23.5,15.7,393,406.3,325.4,768,80.2,74.8,996.05,68.2,59.1,577.5
5/18/2021,8:06:11 AM,344,41.96117,-88.12726,29,28,20,26.2,23.5,15.7,391,406.3,325.4,336,84.4,74.8,996.08,68.2,59.1,484.5
5/18/2021,8:06:12 AM,345,41.96117,-88.12726,30,28,19,26.2,23.5,15.7,388,406.2,324.9,144,84.4,74.9,996.02,68.2,59.1,583.7
5/18/2021,8:06:13 AM,346,41.96117,-88.12726,30,29,19,26.2,23.5,15.7,390,406.2,324.9,336,86.5,74.9,996.06,68.2,59.1,583.7
5/18/2021,8:06:14 AM,347,41.96117,-88.12726,31,29,19,26.2,23.5,15.7,391,406.1,321,-1056,86.5,74.9,996.07,68.2,59.1,570.2
5/18/2021,8:06:15 AM,348,41.96117,-88.12726,33,31,19,26.2,23.5,15.7,394,406.1,318.3,-624,90.7,75,996.09,68.2,59.1,576.5
5/18/2021,8:06:16 AM,349,41.96117,-88.12726,33,31,20,26.2,23.6,15.7,397,406.1,318.7,480,90.7,75,996.07,68.2,59.1,631.5
5/18/2021,8:06:17 AM,350,41.96117,-88.12726,32,31,19,26.3,23.6,15.7,397,406.1,319.9,720,90.7,75.1,996.02,68.2,60.4,601.3
5/18/2021,8:06:18 AM,351,41.96117,-88.12726,33,32,19,26.3,23.6,15.8,397,406,322.9,1392,92.8,75.1,996.06,68.2,60.4,619.1
5/18/2021,8:06:19 AM,352,41.96745,-88.12904,33,31,19,26.3,23.6,15.8,397,406,324.4,864,90.7,75.2,996.03,68.2,60.4,619.1
5/18/2021,8:06:20 AM,353,41.96745,-88.12912,32,31,18,26.3,23.6,15.8,400,406,327.6,1440,90.7,75.2,996.01,68.2,60.4,606.7
5/18/2021,8:06:21 AM,354,41.96744,-88.12919,32,31,18,26.3,23.7,15.8,400,406,325.3,-480,90.7,75.2,996.06,68.2,60.4,604.4
5/18/2021,8:06:22 AM,355,41.96744,-88.12927,33,32,19,26.3,23.7,15.8,398,406,321.8,-912,92.8,75.3,996.08,68.2,60.4,596
5/18/2021,8:06:23 AM,356,41.96743,-88.12936,33,32,19,26.4,23.7,15.8,401,405.9,319.3,-576,92.8,75.3,996.03,68.2,60.4,592.8
5/18/2021,8:06:24 AM,357,41.96743,-88.12943,33,32,19,26.4,23.7,15.8,400,405.9,320.4,720,92.8,75.4,996.06,68.2,60.4,595.1
5/18/2021,8:06:25 AM,358,41.96742,-88.12951,33,31,19,26.4,23.8,15.8,400,405.9,320.4,288,90.7,75.4,996.03,68.2,60.4,589.7
5/18/2021,8:06:26 AM,359,41.96742,-88.12958,33,31,19,26.4,23.8,15.8,396,405.9,316.7,-1008,90.7,75.5,996.04,68.2,60.4,580.4
5/18/2021,8:06:27 AM,360,41.96742,-88.12966,32,30,18,26.4,23.8,15.8,398,405.9,319.8,1440,88.6,75.5,996.13,68.2,60.4,608.9
5/18/2021,8:06:28 AM,361,41.96741,-88.12973,33,31,19,26.4,23.8,15.8,396,405.8,319,48,90.7,75.6,996.08,68.2,60.4,602.7
5/18/2021,8:06:29 AM,362,41.96741,-88.12981,33,31,19,26.5,23.8,15.8,397,405.8,318.5,144,90.7,75.6,996.03,68.2,59.1,592
5/18/2021,8:06:30 AM,363,41.96740,-88.12988,33,31,20,26.5,23.9,15.9,401,405.8,320.7,1104,90.7,75.6,996.06,68.2,59.1,599.1
5/18/2021,8:06:31 AM,364,41.96739,-88.12996,32,30,19,26.5,23.9,15.9,401,405.8,319.4,-144,88.6,75.7,996.07,68.2,59.1,598.2
5/18/2021,8:06:32 AM,365,41.96739,-88.13004,31,29,19,26.5,23.9,15.9,396,405.8,320.3,624,86.5,75.7,996.08,68.2,59.1,585.8
5/18/2021,8:06:33 AM,366,41.96739,-88.13012,31,29,19,26.5,23.9,15.9,394,405.7,323.6,1536,86.5,75.7,996.08,68.2,59.1,556.9
5/18/2021,8:06:34 AM,367,41.96738,-88.13020,32,30,20,26.5,23.9,15.9,394,405.7,327.3,1680,88.6,75.8,996.08,68.2,59.1,521.9
5/18/2021,8:06:35 AM,368,41.96738,-88.13028,33,30,20,26.6,23.9,15.9,397,405.7,327.5,432,88.6,75.8,996.03,68.2,59.1,389.1
5/18/2021,8:06:36 AM,369,41.96737,-88.13035,33,30,20,26.6,23.9,15.9,398,405.6,326.4,-96,88.6,75.8,996.05,68.2,59.1,527
5/18/2021,8:06:37 AM,370,41.96737,-88.13042,32,29,20,26.6,24,15.9,398,405.6,325.5,0,86.5,75.9,996.06,68.2,59.1,588
5/18/2021,8:06:38 AM,371,41.96737,-88.13049,32,29,20,26.6,24,15.9,397,405.6,323.1,-576,86.5,75.9,996.03,68.2,59.1,582.7
5/18/2021,8:06:39 AM,372,41.96738,-88.13056,32,29,20,26.6,24,15.9,394,405.6,321.3,-336,86.5,75.9,996.09,68.2,60.4,593.4
5/18/2021,8:06:40 AM,373,41.96737,-88.13063,32,30,21,26.6,24,16,395,405.5,321.5,384,88.6,76,996.09,68.2,60.4,586.3
5/18/2021,8:06:41 AM,374,41.96735,-88.13070,32,30,21,26.6,24,16,395,405.5,324.1,1296,88.6,76,996.07,68.2,60.4,586.3
5/18/2021,8:06:42 AM,375,41.96732,-88.13077,32,30,21,26.7,24,16,394,405.5,326.3,1152,88.6,76,996.1,68.1,59.1,584.1
5/18/2021,8:06:43 AM,376,41.96729,-88.13083,32,30,21,26.7,24.1,16,394,405.5,327.7,864,88.6,76.1,996.16,68.1,59.1,577.8
5/18/2021,8:06:44 AM,377,41.96725,-88.13089,32,30,21,26.7,24.1,16,393,405.4,326.3,-192,88.6,76.1,996.16,68.1,60.4,588.2
5/18/2021,8:06:45 AM,378,41.96721,-88.13096,34,31,21,26.7,24.1,16,391,405.4,323.6,-720,90.7,76.1,996.18,68.1,60.4,486.2
5/18/2021,8:06:46 AM,379,41.96717,-88.13101,34,31,21,26.7,24.1,16,390,405.3,325.8,1152,90.7,76.2,996.19,68.1,60.4,605.3
5/18/2021,8:06:47 AM,380,41.96712,-88.13106,35,31,21,26.7,24.1,16.1,391,405.3,323.5,-528,90.7,76.2,996.22,68.1,60.4,593.5
5/18/2021,8:06:48 AM,381,41.96707,-88.13112,35,31,21,26.8,24.1,16.1,390,405.3,319.3,-1296,90.7,76.2,996.26,68.1,60.4,576.2
5/18/2021,8:06:49 AM,382,41.96703,-88.13117,35,31,21,26.8,24.2,16.1,390,405.2,320.7,864,90.7,76.3,996.28,68.1,60.4,461.7
5/18/2021,8:06:50 AM,383,41.96703,-88.13117,34,31,22,26.8,24.2,16.1,392,405.2,318.3,-624,90.7,76.3,996.28,68.1,60.4,599.7
5/18/2021,8:06:51 AM,384,41.96703,-88.13117,34,31,22,26.8,24.2,16.1,391,405.2,320.2,1056,90.7,76.4,996.26,68.1,60.4,594.6
5/18/2021,8:06:52 AM,385,41.96703,-88.13117,34,31,21,26.8,24.2,16.1,390,405.1,321.9,1008,90.7,76.4,996.26,68.1,60.4,438.5
5/18/2021,8:06:53 AM,386,41.96703,-88.13117,34,31,21,26.9,24.2,16.1,393,405.1,321.6,192,90.7,76.4,996.23,68.1,60.4,285
5/18/2021,8:06:54 AM,387,41.96703,-88.13117,34,31,21,26.9,24.2,16.1,395,405.1,318.7,-816,90.7,76.5,996.19,68.1,60.4,469.4
5/18/2021,8:06:55 AM,388,41.96703,-88.13117,32,29,20,26.9,24.3,16.2,396,405,318.6,288,86.5,76.5,996.18,68.1,60.4,589.8
5/18/2021,8:06:56 AM,389,41.96703,-88.13117,32,29,20,26.9,24.3,16.2,400,405,319.4,624,86.5,76.5,996.16,68,60.4,611.8
5/18/2021,8:06:57 AM,390,41.96703,-88.13117,32,29,20,26.9,24.3,16.2,401,405,319.9,528,86.5,76.5,996.18,68.1,60.4,614.1
5/18/2021,8:06:58 AM,391,41.96703,-88.13117,32,29,20,26.9,24.3,16.2,401,405,318.5,-240,86.5,76.6,996.15,68,60.4,607.1
5/18/2021,8:06:59 AM,392,41.96703,-88.13117,33,30,20,27,24.3,16.2,402,405,316.9,-288,88.6,76.6,996.09,68.1,60.4,606.8
5/18/2021,8:07:00 AM,393,41.96703,-88.13117,33,30,20,27,24.3,16.2,405,405,316.1,0,88.6,76.6,996.09,68.1,60.4,617.8
5/18/2021,8:07:01 AM,394,41.96703,-88.13117,34,31,21,27,24.3,16.2,405,405,317.7,912,90.7,76.7,996.11,68.1,60.4,620.6
5/18/2021,8:07:02 AM,395,41.96703,-88.13117,33,31,21,27,24.4,16.2,406,405,316.1,-288,90.7,76.7,996.09,68.1,60.4,588.7
5/18/2021,8:07:03 AM,396,41.96703,-88.13117,33,31,21,27,24.4,16.2,409,405,319.4,1632,90.7,76.7,996.11,68.1,60.4,524.2
5/18/2021,8:07:04 AM,397,41.96703,-88.13117,35,32,22,27,24.4,16.3,409,405,317.7,-384,92.8,76.8,996.14,68.1,60.4,308.3
5/18/2021,8:07:05 AM,398,41.96703,-88.13117,35,32,22,27.1,24.4,16.3,406,405,315.8,-432,92.8,76.8,996.09,68.1,60.4,549.7
5/18/2021,8:07:06 AM,399,41.96703,-88.13117,35,32,22,27.1,24.4,16.3,406,405,315.7,288,92.8,76.9,996.1,68.1,60.4,603.7
5/18/2021,8:07:07 AM,400,41.96703,-88.13117,36,32,22,27.1,24.5,16.3,405,405,313.3,-672,92.8,76.9,996.11,68.1,61.8,607.3
5/18/2021,8:07:08 AM,401,41.96703,-88.13117,36,32,22,27.1,24.5,16.3,402,405,312.8,144,92.8,76.9,996.11,68.1,61.8,577.6
5/18/2021,8:07:09 AM,402,41.96703,-88.13117,38,32,22,27.1,24.5,16.3,404,405,311.8,-96,92.8,77,996.16,68,61.8,583.3
5/18/2021,8:07:10 AM,403,41.96703,-88.13117,38,32,22,27.2,24.5,16.3,405,405,308.2,-1152,92.8,77,996.18,68,61.8,487.9
5/18/2021,8:07:11 AM,404,41.96703,-88.13117,38,32,22,27.2,24.5,16.4,405,405,307.1,-144,92.8,77.1,996.17,68,61.8,517.4
5/18/2021,8:07:12 AM,405,41.96703,-88.13117,38,33,23,27.2,24.5,16.4,405,405,308.8,1008,95,77.1,996.21,68,61.8,554.1
5/18/2021,8:07:13 AM,406,41.96703,-88.13117,38,33,23,27.3,24.6,16.4,405,405,309.7,672,95,77.1,996.17,68,61.8,596.5
5/18/2021,8:07:14 AM,407,41.96703,-88.13117,38,32,22,27.3,24.6,16.4,404,405,312.2,1344,92.8,77.2,996.21,68,61.8,597.3
5/18/2021,8:07:15 AM,408,41.96703,-88.13117,38,32,22,27.3,24.6,16.4,404,405,308.5,-1200,92.8,77.2,996.17,68,61.8,603.8
5/18/2021,8:07:16 AM,409,41.96703,-88.13117,38,32,22,27.3,24.6,16.4,400,405,309.2,576,92.8,77.3,996.18,68,61.8,617
5/18/2021,8:07:17 AM,410,41.96703,-88.13117,37,32,22,27.4,24.6,16.4,400,405,310.5,864,92.8,77.3,996.16,68,61.8,606.9
5/18/2021,8:07:18 AM,411,41.96703,-88.13117,37,32,22,27.4,24.7,16.5,400,405,311.2,576,92.8,77.3,996.22,68,60.4,612.2
5/18/2021,8:07:19 AM,412,41.96703,-88.13117,37,31,21,27.4,24.7,16.5,400,405,310.4,0,90.7,77.4,996.22,68,60.4,596.7
5/18/2021,8:07:20 AM,413,41.96703,-88.13117,37,31,21,27.4,24.7,16.5,396,404.9,307.8,-768,90.7,77.4,996.19,68,60.4,640.3
5/18/2021,8:07:21 AM,414,41.96703,-88.13117,37,31,21,27.4,24.7,16.5,398,404.9,308.4,528,90.7,77.4,996.14,68,60.4,594.3
5/18/2021,8:07:22 AM,415,41.96703,-88.13117,35,31,21,27.5,24.7,16.5,398,404.9,309.3,720,90.7,77.5,996.24,68,60.4,570.8
5/18/2021,8:07:23 AM,416,41.96703,-88.13117,35,31,21,27.5,24.7,16.5,401,404.9,308.1,-192,90.7,77.5,996.16,68,60.4,453.3
5/18/2021,8:07:24 AM,417,41.96703,-88.13117,35,30,21,27.5,24.7,16.5,401,404.9,305.5,-816,88.6,77.5,996.2,68,61.8,361.4
5/18/2021,8:07:25 AM,418,41.96703,-88.13117,35,30,21,27.5,24.8,16.5,398,404.9,303.5,-528,88.6,77.5,996.34,67.9,61.8,433.8
5/18/2021,8:07:26 AM,419,41.96703,-88.13117,35,30,21,27.5,24.8,16.5,400,404.9,301.5,-528,88.6,77.6,996.28,67.9,61.8,438
5/18/2021,8:07:27 AM,420,41.96703,-88.13117,34,30,21,27.6,24.8,16.6,398,404.8,303.5,1152,88.6,77.6,996.23,67.9,60.4,537
5/18/2021,8:07:28 AM,421,41.96703,-88.13117,34,30,21,27.6,24.8,16.6,400,404.8,301.3,-624,88.6,77.6,996.22,67.9,60.4,507.2
5/18/2021,8:07:29 AM,422,41.96703,-88.13117,36,30,21,27.6,24.8,16.6,401,404.8,299.6,-432,88.6,77.6,996.22,67.9,60.4,293.6
5/18/2021,8:07:30 AM,423,41.96703,-88.13117,36,30,21,27.6,24.8,16.6,401,404.8,298.2,-288,88.6,77.7,996.15,67.9,60.4,224.7
5/18/2021,8:07:31 AM,424,41.96703,-88.13117,36,30,21,27.6,24.8,16.6,401,404.8,300.3,1200,88.6,77.7,996.09,67.9,60.4,405.1
5/18/2021,8:07:32 AM,425,41.96703,-88.13117,36,32,21,27.6,24.8,16.6,401,404.8,300.4,336,92.8,77.7,996.08,67.9,60.4,421.5
5/18/2021,8:07:33 AM,426,41.96703,-88.13117,36,32,21,27.7,24.9,16.6,402,404.8,302.6,1248,92.8,77.8,995.97,67.9,60.4,471.2
5/18/2021,8:07:34 AM,427,41.96703,-88.13117,33,30,20,27.7,24.9,16.6,402,404.8,300.6,-576,88.6,77.8,995.93,67.9,60.4,528.9
5/18/2021,8:07:35 AM,428,41.96703,-88.13117,33,31,20,27.7,24.9,16.6,397,404.8,302.3,1056,90.7,77.8,995.89,67.9,60.4,586.9
5/18/2021,8:07:36 AM,429,41.96703,-88.13117,34,31,19,27.7,24.9,16.6,396,404.7,299.1,-1104,90.7,77.9,995.85,67.9,60.4,554.5
5/18/2021,8:07:37 AM,430,41.96703,-88.13117,35,31,20,27.7,24.9,16.6,400,404.7,301.1,1200,90.7,77.9,995.8,67.9,60.4,534.1
5/18/2021,8:07:38 AM,431,41.96703,-88.13117,34,31,19,27.7,24.9,16.7,396,404.7,301.7,528,90.7,77.9,995.75,67.9,60.4,502.2
5/18/2021,8:07:39 AM,432,41.96703,-88.13117,37,31,19,27.8,24.9,16.7,393,404.7,303.5,1104,90.7,77.9,995.7,67.9,60.4,483
5/18/2021,8:07:40 AM,433,41.96703,-88.13117,37,32,19,27.8,25,16.7,393,404.7,305.6,1200,92.8,78,995.73,67.9,60.4,515.5
5/18/2021,8:07:41 AM,434,41.96703,-88.13117,37,32,19,27.8,25,16.7,393,404.6,307.9,1296,92.8,78,995.73,67.9,60.4,462.3
5/18/2021,8:07:42 AM,435,41.96703,-88.13117,35,31,18,27.8,25,16.7,392,404.6,305,-960,90.7,78,995.7,67.9,60.4,338.2
5/18/2021,8:07:43 AM,436,41.96703,-88.13117,35,31,17,27.8,25,16.7,396,404.6,307.9,1584,90.7,78.1,995.64,67.9,60.4,182.1
5/18/2021,8:07:44 AM,437,41.96703,-88.13117,33,30,17,27.8,25,16.7,394,404.6,310.2,1344,88.6,78.1,995.6,67.9,60.4,142.4
5/18/2021,8:07:45 AM,438,41.96703,-88.13117,34,31,17,27.9,25,16.7,392,404.5,306.8,-1200,90.7,78.1,995.6,67.9,60.4,315.4
5/18/2021,8:07:46 AM,439,41.96703,-88.13117,35,32,18,27.9,25.1,16.7,393,404.5,308.6,1104,92.8,78.2,995.55,67.9,60.4,441.7
5/18/2021,8:07:47 AM,440,41.96703,-88.13117,35,32,18,27.9,25.1,16.7,395,404.5,311.1,1392,92.8,78.2,995.51,67.9,60.4,478.8
5/18/2021,8:07:48 AM,441,41.96703,-88.13117,36,32,18,27.9,25.1,16.7,398,404.5,311.7,576,92.8,78.2,995.52,67.9,60.4,515.3
5/18/2021,8:07:49 AM,442,41.96703,-88.13117,36,32,18,27.9,25.1,16.7,404,404.5,313.9,1296,92.8,78.3,995.53,67.9,60.4,527.6
5/18/2021,8:07:50 AM,443,41.96703,-88.13117,37,32,20,28,25.1,16.7,405,404.5,315.8,1152,92.8,78.3,995.52,67.8,60.4,497.6
5/18/2021,8:07:51 AM,444,41.96703,-88.13117,37,32,20,28,25.1,16.7,409,404.5,311.9,-1392,92.8,78.3,995.49,67.8,60.4,378.5
5/18/2021,8:07:52 AM,445,41.96703,-88.13117,37,32,20,28,25.1,16.7,408,404.5,309.8,-624,92.8,78.4,995.44,67.9,60.4,379.7
5/18/2021,8:07:53 AM,446,41.96703,-88.13117,36,33,20,28,25.2,16.7,408,404.5,308.9,-96,95,78.4,995.46,67.8,60.4,325.5
5/18/2021,8:07:54 AM,447,41.96703,-88.13117,36,33,20,28,25.2,16.7,409,404.5,307.2,-480,95,78.4,995.5,67.8,60.4,284.5
5/18/2021,8:07:55 AM,448,41.96703,-88.13117,37,33,20,28,25.2,16.7,406,404.5,309,1104,95,78.5,995.51,67.8,60.4,279.2
5/18/2021,8:07:56 AM,449,41.96703,-88.13117,37,33,20,28.1,25.2,16.7,401,404.5,308.7,192,95,78.5,995.53,67.8,61.8,333.2
5/18/2021,8:07:57 AM,450,41.96703,-88.13117,37,33,20,28.1,25.2,16.7,400,404.5,310.1,960,95,78.5,995.56,67.8,61.8,241.8
5/18/2021,8:07:58 AM,451,41.96703,-88.13117,36,31,18,28.1,25.2,16.7,401,404.5,308,-672,90.7,78.6,995.51,67.8,61.8,224.2
5/18/2021,8:07:59 AM,452,41.96703,-88.13117,36,31,18,28.1,25.3,16.7,400,404.5,307.1,-96,90.7,78.6,995.5,67.8,61.8,279.1
5/18/2021,8:08:00 AM,453,41.96703,-88.13117,35,31,19,28.1,25.3,16.8,396,404.4,304.1,-1056,90.7,78.6,995.53,67.8,61.8,293.3
5/18/2021,8:08:01 AM,454,41.96703,-88.13117,36,32,20,28.2,25.3,16.8,397,404.4,305.7,1056,92.8,78.7,995.5,67.7,61.8,248.9
5/18/2021,8:08:02 AM,455,41.96703,-88.13117,36,32,20,28.2,25.3,16.8,398,404.4,307.8,1248,92.8,78.7,995.47,67.8,61.8,266.8
5/18/2021,8:08:03 AM,456,41.96703,-88.13117,32,29,17,28.2,25.3,16.8,397,404.4,308.8,768,86.5,78.7,995.48,67.7,61.8,127.9
5/18/2021,8:08:04 AM,457,41.96703,-88.13117,32,29,17,28.2,25.3,16.8,396,404.4,308.5,192,86.5,78.7,995.48,67.7,61.8,55.5
5/18/2021,8:08:05 AM,458,41.96703,-88.13117,31,28,17,28.2,25.3,16.8,397,404.4,309.8,864,84.4,78.7,995.48,67.7,61.8,50
5/18/2021,8:08:06 AM,459,41.96703,-88.13117,31,28,17,28.2,25.3,16.8,404,404.4,308.8,-144,84.4,78.7,995.5,67.7,61.8,46.3
5/18/2021,8:08:07 AM,460,41.96703,-88.13117,32,29,18,28.2,25.3,16.8,405,404.4,310.7,1200,86.5,78.8,995.44,67.7,61.8,42.5
5/18/2021,8:08:08 AM,461,41.96703,-88.13117,31,28,18,28.2,25.3,16.8,404,404.4,312,912,84.4,78.8,995.37,67.7,60.4,37.3
5/18/2021,8:08:09 AM,462,41.96703,-88.13117,31,28,18,28.2,25.3,16.8,402,404.4,310.1,-576,84.4,78.8,995.33,67.7,60.4,56.4
5/18/2021,8:08:10 AM,463,41.96703,-88.13117,30,27,18,28.2,25.3,16.8,401,404.4,307.4,-912,82.3,78.8,995.34,67.7,60.4,231.3
5/18/2021,8:08:11 AM,464,41.96703,-88.13117,30,27,18,28.2,25.4,16.8,404,404.4,310.1,1536,82.3,78.8,995.34,67.7,60.4,240.1
5/18/2021,8:08:12 AM,465,41.96703,-88.13117,30,27,18,28.2,25.4,16.8,405,404.4,308.6,-384,82.3,78.8,995.36,67.7,60.4,212.9
5/18/2021,8:08:13 AM,466,41.96703,-88.13117,29,27,18,28.2,25.4,16.8,404,404.4,309.5,720,82.3,78.8,995.39,67.7,61.8,128.4
5/18/2021,8:08:14 AM,467,41.96703,-88.13117,29,27,18,28.2,25.4,16.8,401,404.3,311.6,1296,82.3,78.8,995.4,67.6,61.8,67.6
5/18/2021,8:08:15 AM,468,41.96703,-88.13117,27,24,16,28.2,25.4,16.8,404,404.3,309.9,-480,76,78.8,995.48,67.6,61.8,50.5
5/18/2021,8:08:16 AM,469,41.96703,-88.13117,27,24,16,28.2,25.4,16.8,402,404.3,308.5,-336,76,78.8,995.5,67.6,61.8,58.8
5/18/2021,8:08:17 AM,470,41.96703,-88.13117,27,24,16,28.2,25.4,16.8,402,404.3,308.3,192,76,78.8,995.48,67.6,61.8,266.6
5/18/2021,8:08:18 AM,471,41.96703,-88.13117,27,24,18,28.2,25.4,16.8,402,404.3,307,-288,76,78.8,995.48,67.6,61.8,353.3
5/18/2021,8:08:19 AM,472,41.96703,-88.13117,29,26,16,28.2,25.4,16.8,405,404.3,308.4,960,80.2,78.8,995.47,67.6,61.8,339.1
5/18/2021,8:08:20 AM,473,41.96703,-88.13117,30,27,17,28.2,25.4,16.8,405,404.3,307,-336,82.3,78.8,995.49,67.6,61.8,281.8
5/18/2021,8:08:21 AM,474,41.96703,-88.13117,31,28,16,28.2,25.4,16.8,401,404.3,307.4,480,84.4,78.8,995.43,67.6,61.8,261.3
5/18/2021,8:08:22 AM,475,41.96703,-88.13117,29,27,16,28.2,25.4,16.8,401,404.3,304.3,-1152,82.3,78.8,995.44,67.6,61.8,227.1
5/18/2021,8:08:23 AM,476,41.96703,-88.13117,30,28,15,28.2,25.4,16.8,404,404.3,304,144,84.4,78.8,995.4,67.6,61.8,200.1
5/18/2021,8:08:24 AM,477,41.96703,-88.13117,31,29,16,28.2,25.4,16.8,405,404.3,301.5,-912,86.5,78.9,995.38,67.6,61.8,287.9
5/18/2021,8:08:25 AM,478,41.96703,-88.13117,31,29,17,28.3,25.4,16.8,406,404.3,299.2,-768,86.5,78.9,995.31,67.6,61.8,410
5/18/2021,8:08:26 AM,479,41.96703,-88.13117,31,30,16,28.3,25.4,16.8,409,404.3,299.5,432,88.6,78.9,995.29,67.5,61.8,375.7
5/18/2021,8:08:27 AM,480,41.96703,-88.13117,31,30,16,28.3,25.4,16.8,411,404.3,300.3,672,88.6,78.9,995.31,67.6,60.4,441.7
5/18/2021,8:08:28 AM,481,41.96703,-88.13117,29,28,15,28.3,25.4,16.8,412,404.4,298.5,-576,84.4,78.9,995.26,67.5,60.4,464.3
5/18/2021,8:08:29 AM,482,41.96703,-88.13117,29,28,15,28.3,25.4,16.8,411,404.4,301.1,1584,84.4,78.9,995.25,67.6,60.4,420.7
5/18/2021,8:08:30 AM,483,41.96703,-88.13117,29,28,15,28.3,25.4,16.8,409,404.4,301.1,288,84.4,78.9,995.24,67.6,60.4,327.7
5/18/2021,8:08:31 AM,484,41.96703,-88.13117,29,29,16,28.3,25.4,16.8,408,404.4,303.4,1440,86.5,79,995.21,67.6,61.8,343.1
5/18/2021,8:08:32 AM,485,41.96703,-88.13117,29,29,16,28.3,25.4,16.8,409,404.4,300.8,-960,86.5,79,995.25,67.6,61.8,349.6
5/18/2021,8:08:33 AM,486,41.96703,-88.13117,29,28,16,28.3,25.4,16.8,408,404.4,298.7,-720,84.4,79,995.23,67.6,61.8,362.7
5/18/2021,8:08:34 AM,487,41.96703,-88.13117,28,27,15,28.3,25.4,16.8,409,404.4,297.3,-384,82.3,79,995.21,67.6,61.8,343.1
5/18/2021,8:08:35 AM,488,41.96703,-88.13117,28,27,15,28.3,25.4,16.8,406,404.4,295.7,-528,82.3,79,995.19,67.5,61.8,319
5/18/2021,8:08:36 AM,489,41.96703,-88.13117,30,29,17,28.3,25.5,16.8,405,404.4,294.3,-384,86.5,79,995.21,67.6,61.8,312.2
5/18/2021,8:08:37 AM,490,41.96703,-88.13117,30,29,17,28.3,25.5,16.8,406,404.4,296.3,1296,86.5,79,995.18,67.5,61.8,274.1
5/18/2021,8:08:38 AM,491,41.96703,-88.13117,30,29,18,28.3,25.5,16.8,408,404.4,298,1152,86.5,79,995.17,67.6,61.8,255.2
5/18/2021,8:08:39 AM,492,41.96703,-88.13117,30,29,18,28.3,25.5,16.8,406,404.4,296.9,-288,86.5,79.1,995.17,67.5,60.4,266.3
5/18/2021,8:08:40 AM,493,41.96703,-88.13117,30,29,18,28.3,25.5,16.8,409,404.4,299.3,1488,86.5,79.1,995.13,67.5,60.4,260.1
5/18/2021,8:08:41 AM,494,41.96703,-88.13117,29,28,18,28.3,25.5,16.8,412,404.5,299.2,288,84.4,79.1,995.15,67.5,60.4,206.5
5/18/2021,8:08:42 AM,495,41.96703,-88.13117,29,28,18,28.3,25.5,16.8,409,404.5,301,1152,84.4,79.1,995.15,67.6,60.4,263
5/18/2021,8:08:43 AM,496,41.96703,-88.13117,28,27,18,28.3,25.5,16.8,412,404.5,303.5,1536,82.3,79.1,995.19,67.6,61.8,302
5/18/2021,8:08:44 AM,497,41.96703,-88.13117,28,27,18,28.3,25.5,16.8,413,404.5,301.4,-720,82.3,79.1,995.19,67.6,61.8,286.1
5/18/2021,8:08:45 AM,498,41.96703,-88.13117,28,27,18,28.3,25.5,16.8,416,404.5,299,-912,82.3,79.1,995.14,67.5,61.8,189.6
5/18/2021,8:08:46 AM,499,41.96703,-88.13117,28,26,18,28.3,25.5,16.8,418,404.6,301.3,1488,80.2,79.1,995.12,67.5,61.8,100
5/18/2021,8:08:47 AM,500,41.96703,-88.13117,28,26,18,28.3,25.5,16.8,419,404.6,299.2,-768,80.2,79.1,995.15,67.6,61.8,93.8
